gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2990378126	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20170829_5_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.9	0.0	2017-08-29	29	8	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.499Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378123	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20170829_4_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.1	0.0	2017-08-29	29	8	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.499Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378120	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20170829_3_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				7.2	0.0	2017-08-29	29	8	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.499Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378118	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20170829_2_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				15.7	0.0	2017-08-29	29	8	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.499Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378116	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20170829_1_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				7.5	0.0	2017-08-29	29	8	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.498Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378102	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_5_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.4	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.497Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378100	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_4_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.6	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.497Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378097	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_3_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.2	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.497Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378094	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_2_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				10.8	0.0	2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.497Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378091	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20160901_1_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0						2016-09-01	1	9	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.496Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378081	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20150903_6_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.2	0.0	2015-09-03	3	9	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.495Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378077	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20150903_5_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.3	0.0	2015-09-03	3	9	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.495Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378074	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20150903_4_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.2	0.0	2015-09-03	3	9	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.495Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378067	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20150903_2_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.2	0.0	2015-09-03	3	9	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.494Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378064	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20150903_1_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.5	0.0	2015-09-03	3	9	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.494Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378053	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_5_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.6	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.493Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378051	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_4_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				4.6	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.493Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378048	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_3_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				6.7	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.493Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990378046	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	ScorpionAnchorage_20141009_2_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	Scorpion Anchorage		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	34.048515	-119.552299	250.0				5.6	0.0	2014-10-09	9	10	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:06.493Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373503	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20170708_4_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				4.3	0.0	2017-07-08	8	7	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.154Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373499	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20170708_2_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				7.0	0.0	2017-07-08	8	7	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.154Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373497	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20170708_1_algae_occ3	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				5.9	0.0	2017-07-08	8	7	2017	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.154Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373491	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20160716_3_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				7.9	0.0	2016-07-16	16	7	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.153Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373488	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20160716_1_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				6.2	0.0	2016-07-16	16	7	2016	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.153Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373485	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20150718_5_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				2.7	0.0	2015-07-18	18	7	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.153Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373479	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20150718_2_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				8.1	0.0	2015-07-18	18	7	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.152Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373477	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20150718_1_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				5.2	0.0	2015-07-18	18	7	2015	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.152Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373476	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20140712_6_algae_occ2	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				6.7	0.0	2014-07-12	12	7	2014	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.152Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373468	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20130808_5_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				5.9	0.0	2013-08-08	8	8	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373466	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20130808_4_algae_occ7	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				6.4	0.0	2013-08-08	8	8	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373464	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20130808_3_algae_occ6	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				8.5	0.0	2013-08-08	8	8	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373462	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20130808_2_algae_occ5	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				6.2	0.0	2013-08-08	8	8	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373459	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20130808_1_algae_occ4	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				6.9	0.0	2013-08-08	8	8	2013	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373458	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20120908_6_algae_occ9	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				5.3	0.0	2012-09-08	8	9	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
2990373457	4ef2bed0-d40f-49c9-bb64-c46a301a5a72	NorthMonastery_20120908_5_algae_occ8	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US	North Monastery		PRESENT		c3ad790a-d426-4ac1-8e32-da61f81f0117	36.526806	-121.926544	250.0				3.8	0.0	2012-09-08	8	9	2012	5422328	5422328	HUMAN_OBSERVATION							CC0_1_0					2024-01-25T07:26:10.151Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;SCIENTIFIC_NAME_ID_NOT_FOUND
